STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,TAVG,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT01,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT06,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT05,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT11,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT04,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT03,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090712,16.5,H, ,S,9999,19.2, , ,S,9999,14.6, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090713,15.2,H, ,S,9999,18.5, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090714,16.8,H, ,S,9999,20.6, , ,S,9999,11.4, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090715,18.2,H, ,S,9999,22.1, , ,S,9999,15.3, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090716,18.7,H, ,S,9999,-9999, , , ,9999,13.9, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090717,19.8,H, ,S,9999,22.3, , ,S,9999,16.9, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090718,18.5,H, ,S,9999,22.6, , ,S,9999,13.5, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090719,19.5,H, ,S,9999,23.2, , ,S,9999,14.5, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090720,17.6,H, ,S,9999,20.7, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090721,17.1,H, ,S,9999,19.6, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090722,16.3,H, ,S,9999,18.7, , ,S,9999,14.1, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090723,16.7,H, ,S,9999,19.3, , ,S,9999,13.1, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090724,18.5,H, ,S,9999,23.1, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090725,17.8,H, ,S,9999,20.4, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090726,17.4,H, ,S,9999,20.1, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090727,18.2,H, ,S,9999,22.0, , ,S,9999,13.7, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090728,17.6,H, ,S,9999,20.1, , ,S,9999,13.7, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090729,18.6,H, ,S,9999,21.8, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090730,18.2,H, ,S,9999,22.0, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090731,17.2,H, ,S,9999,20.4, , ,S,9999,14.5, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090801,15.9,H, ,S,9999,19.1, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090802,16.3,H, ,S,9999,19.5, , ,S,9999,12.9, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090803,16.8,H, ,S,9999,22.9, , ,S,9999,13.1, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090804,18.2,H, ,S,9999,20.8, , ,S,9999,15.5, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090805,17.8,H, ,S,9999,20.6, , ,S,9999,15.1, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090806,17.6,H, ,S,9999,20.6, , ,S,9999,14.2, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090807,18.7,H, ,S,9999,25.6, , ,S,9999,13.5, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090808,19.2,H, ,S,9999,23.2, , ,S,9999,13.8, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090809,20.2,H, ,S,9999,25.1, , ,S,9999,14.9, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090810,19.4,H, ,S,9999,23.3, , ,S,9999,13.2, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090811,20.2,H, ,S,9999,22.4, , ,S,9999,17.8, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090812,16.8,H, ,S,9999,20.4, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090813,16.4,H, ,S,9999,21.3, , ,S,9999,12.8, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090814,15.5,H, ,S,9999,21.2, , ,S,9999,11.7, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090815,15.2,H, ,S,9999,21.0, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090816,16.3,H, ,S,9999,19.9, , ,S,9999,10.7, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090817,15.8,H, ,S,9999,19.1, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090818,14.2,H, ,S,9999,16.3, , ,S,9999,11.4, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090819,14.8,H, ,S,9999,20.0, , ,S,9999,10.7, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090820,13.3,H, ,S,9999,18.1, , ,S,9999,8.4, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090821,14.9,H, ,S,9999,18.2, , ,S,9999,10.4, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090822,16.1,H, ,S,9999,18.3, , ,S,9999,14.0, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090823,17.1,H, ,S,9999,20.4, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090824,15.6,H, ,S,9999,21.2, , ,S,9999,10.9, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090825,15.3,H, ,S,9999,19.3, , ,S,9999,9.5, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090826,16.6,H, ,S,9999,19.8, , ,S,9999,12.5, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090827,16.2,H, ,S,9999,18.0, , ,S,9999,14.7, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090828,16.8,H, ,S,9999,19.2, , ,S,9999,13.7, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090829,17.2,H, ,S,9999,20.1, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090830,15.6,H, ,S,9999,18.7, , ,S,9999,13.0, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090831,15.7,H, ,S,9999,18.2, , ,S,9999,13.6, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090901,16.5,H, ,S,9999,18.1, , ,S,9999,14.9, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090902,17.4,H, ,S,9999,21.0, , ,S,9999,15.4, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090903,16.4,H, ,S,9999,18.9, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090904,16.8,H, ,S,9999,19.6, , ,S,9999,13.9, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090905,15.7,H, ,S,9999,18.1, , ,S,9999,13.9, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090906,14.4,H, ,S,9999,17.3, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090907,15.2,H, ,S,9999,18.2, , ,S,9999,12.5, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090908,16.2,H, ,S,9999,17.2, , ,S,9999,14.6, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090909,17.3,H, ,S,9999,19.6, , ,S,9999,15.3, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090910,15.4,H, ,S,9999,19.1, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090911,13.0,H, ,S,9999,17.9, , ,S,9999,7.5, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090912,12.6,H, ,S,9999,17.4, , ,S,9999,8.1, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090913,13.1,H, ,S,9999,17.9, , ,S,9999,8.9, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090914,13.8,H, ,S,9999,19.2, , ,S,9999,9.7, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090915,12.6,H, ,S,9999,18.0, , ,S,9999,8.0, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090916,12.7,H, ,S,9999,15.5, , ,S,9999,8.9, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090917,11.1,H, ,S,9999,15.1, , ,S,9999,8.3, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090918,11.6,H, ,S,9999,14.3, , ,S,9999,8.3, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090919,14.8,H, ,S,9999,18.7, , ,S,9999,11.5, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090920,14.9,H, ,S,9999,18.3, , ,S,9999,12.4, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090921,15.2,H, ,S,9999,18.2, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090922,14.3,H, ,S,9999,17.4, , ,S,9999,11.3, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090923,14.1,H, ,S,9999,17.2, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090924,11.3,H, ,S,9999,15.7, , ,S,9999,7.1, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090925,9.3,H, ,S,9999,12.2, , ,S,9999,4.5, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090926,12.8,H, ,S,9999,16.6, , ,S,9999,8.5, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090927,13.4,H, ,S,9999,15.0, , ,S,9999,11.2, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090928,11.2,H, ,S,9999,13.7, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090929,6.1,H, ,S,9999,10.9, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20090930,6.2,H, ,S,9999,10.0, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20091001,4.8,H, ,S,9999,10.1, , ,S,9999,0.7, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20091002,3.8,H, ,S,9999,9.6, , ,S,9999,1.1, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20091003,6.4,H, ,S,9999,11.3, , ,S,9999,0.5, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20091004,9.4,H, ,S,9999,11.9, , ,S,9999,6.4, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20091005,6.0,H, ,S,9999,9.1, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20091006,5.3,H, ,S,9999,9.4, , ,S,9999,2.0, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20091007,9.6,H, ,S,9999,11.6, , ,S,9999,2.5, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20091008,7.1,H, ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20091009,4.7,H, ,S,9999,8.1, , ,S,9999,2.1, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20091010,3.2,H, ,S,9999,8.7, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20091011,2.9,H, ,S,9999,7.8, , ,S,9999,-2.4, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20091012,2.7,H, ,S,9999,4.6, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20091013,1.4,H, ,S,9999,3.4, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20091014,1.4,H, ,S,9999,-9999, , , ,9999,-1.2, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
